,Bandwidth_GB_Year,Tenure,MonthlyCharge,Churn,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None
2292,499.7241703,3.197618,160.0013,False,True,False,False,False,False,False,True,False
2293,553.4713761,3.180149,114.9976,False,False,True,False,False,False,False,False,True
2294,1403.290023,6.981941,159.9794,True,False,True,False,False,False,True,False,False
2295,2230.867361,14.7857,210.1051,True,False,True,True,True,False,True,False,False
2296,1511.485403,9.361841,174.9581,False,True,True,True,False,False,True,False,False
2297,1403.556394,8.079294,245.132,True,True,True,True,True,True,False,True,False
2298,1523.207235,9.487121,265.147,True,False,False,True,True,False,False,True,False
2299,641.192229,7.409149,92.5018,False,False,False,False,False,True,False,False,True
2300,655.4787829,5.111421,172.4555,False,True,True,False,True,False,False,True,False
2301,1550.381641,4.770815,245.147,True,False,False,True,True,False,True,False,False
2302,479.1497047,2.65459,202.4433,True,False,True,False,True,False,False,True,False
2303,2259.182707,13.71891,225.1457,True,True,True,True,True,False,True,False,False
2304,1444.696816,12.69435,194.9768,True,False,False,True,False,False,False,True,False
2305,842.4625146,6.324505,104.9629,False,False,False,True,False,False,False,False,True
2306,1844.034359,14.80965,117.4872,False,False,False,False,False,True,True,False,False
2307,2020.782911,13.8206,119.9568,True,True,False,True,False,False,True,False,False
2308,1147.794876,2.130946,245.147,True,False,False,True,True,False,True,False,False
2309,635.2980162,5.885148,179.9476,False,False,False,False,True,False,False,True,False
2310,1642.269113,12.77209,242.6573,True,False,True,True,True,False,False,False,True
2311,560.0748491,3.112447,160.0122,True,False,True,False,False,False,False,False,True
2312,1799.882577,6.816014,257.6375,True,True,True,True,True,True,True,False,False
2313,1515.049953,7.367806,154.9919,True,True,False,False,True,False,True,False,False
2314,2300.741445,21.08084,207.4811,True,True,True,True,False,False,False,True,False
2315,1201.308416,13.15232,134.9509,False,False,True,False,False,False,False,True,False
2316,792.7917972,1.270546,124.9607,True,False,False,False,False,True,True,False,False
2317,2281.384323,16.56118,167.4847,True,True,True,True,False,False,True,False,False
2318,1749.384846,12.21802,187.656,True,False,False,True,True,False,False,False,True
2319,767.624909,6.137692,139.9792,False,True,True,False,True,False,False,False,True
2320,1557.64411,12.82428,159.965,False,False,False,False,True,False,False,True,False
2321,1065.848768,7.458099,172.4871,False,False,True,True,False,False,False,False,True
2322,295.9085258,1.397042,149.9483,True,False,False,True,False,False,False,True,False
2323,2446.187988,14.98386,257.6375,True,True,True,True,True,False,True,False,False
2324,2006.106282,19.75809,104.9643,False,False,False,False,False,True,True,False,False
2325,1498.47689,12.27217,132.5127,False,True,False,True,False,False,False,False,True
2326,1903.763394,9.23286,255.1198,True,False,True,True,True,False,True,False,False
2327,739.280489,2.497434,207.6386,True,False,False,True,True,False,False,False,True
2328,1883.901145,15.91251,197.6288,True,False,True,True,True,False,False,False,True
2329,1190.326671,4.527648,129.9915,True,True,True,False,False,False,True,False,False
2330,837.2390946,3.99954,127.4738,False,False,True,False,False,True,True,False,False
2331,1158.223413,8.133191,204.961,False,True,True,False,True,True,False,True,False
2332,1760.757293,8.970035,245.147,True,False,False,True,True,False,True,False,False
2333,711.8524934,1.589535,149.9928,False,False,False,False,False,False,True,False,False
2334,1475.953048,7.88215,154.9919,False,True,False,False,True,True,True,False,False
2335,829.6494763,4.244854,194.9768,True,False,False,True,False,False,False,True,False
2336,1904.888901,18.65137,217.484,True,True,True,False,True,False,False,True,False
2337,517.7918192,3.399281,107.5286,False,True,False,False,False,False,False,False,True
2338,1183.953112,9.594746,117.5152,False,True,True,False,False,False,False,False,True
2339,465.629346,3.199682,162.4713,False,False,False,True,False,False,False,True,False
2340,1389.232023,13.24052,159.9349,True,False,True,True,False,False,False,True,False
2341,984.1544122,9.584536,149.9776,True,False,False,True,False,False,False,False,True
2342,731.9309009,1.135161,220.1323,True,False,False,True,True,False,False,True,False
2343,1040.201495,1.835282,222.6792,True,True,False,True,True,False,False,False,True
2344,1686.444218,14.76538,172.4579,False,False,True,True,False,False,False,True,False
2345,1646.32071,14.95975,195.0062,False,True,True,False,False,False,False,True,False
2346,1181.038508,8.487326,162.4526,False,True,True,True,False,True,False,True,False
2347,2148.657258,16.25256,152.4555,False,True,True,False,True,False,True,False,False
2348,2221.185633,17.4028,139.9349,True,False,True,True,False,False,True,False,False
2349,995.3738841,5.850283,182.447,True,False,True,False,True,False,False,True,False
2350,2441.738277,20.43277,184.9797,False,False,False,False,True,False,True,False,False
2351,1151.98874,2.763224,197.4725,True,False,True,True,False,True,True,False,False
2352,2212.360308,15.73243,265.147,True,False,False,True,True,False,False,True,False
2353,822.7908952,1.482474,159.9476,True,False,False,False,True,False,True,False,False
2354,419.4107069,3.437502,157.4698,False,False,False,False,False,False,False,True,False
2355,2089.469335,17.20502,139.965,False,False,False,False,True,False,True,False,False
2356,880.6292606,8.327722,124.9935,False,False,False,False,False,True,False,False,True
2357,488.6462667,2.225465,144.9607,False,False,False,False,False,True,False,True,False
2358,612.0541917,2.477945,172.4441,False,False,True,True,False,True,False,True,False
2359,1149.144476,9.25848,147.5031,False,False,True,False,False,True,False,False,True
2360,1982.143037,20.14176,169.9378,False,False,True,False,True,False,False,True,False
2361,1317.291468,11.14615,220.1185,True,False,False,True,True,False,False,True,False
2362,315.1395676,1.5183,127.482,False,True,False,False,False,True,False,True,False
2363,2031.533699,14.80365,164.9647,True,True,True,False,True,False,True,False,False
2364,639.7154381,2.734057,147.4713,True,False,False,False,True,False,False,False,True
2365,1473.485303,10.17576,210.1518,True,False,True,True,True,False,False,False,True
2366,950.7410569,1.582585,174.9699,True,False,True,False,True,False,True,False,False
2367,1542.3033,9.38329,235.1591,True,True,False,True,True,False,False,True,False
2368,1446.937317,10.85537,222.65,False,True,False,True,True,False,False,True,False
2369,1553.818731,7.400769,220.1149,True,False,False,True,True,False,True,False,False
2370,1184.335827,6.84336,137.4698,True,False,False,False,False,True,True,False,False
2371,1045.435988,3.290431,242.6143,True,False,True,True,True,False,False,True,False
2372,1493.681751,14.59541,192.4885,False,False,True,False,False,False,False,True,False
2373,1531.239282,8.882682,172.4705,True,False,False,False,True,True,True,False,False
2374,2698.307074,23.16242,142.4713,True,False,False,True,False,False,True,False,False
2375,325.5857485,2.590677,149.9483,False,False,False,True,False,True,False,True,False
2376,867.3610228,5.59356,159.9942,False,False,False,False,True,True,False,False,True
2377,1853.873709,9.933523,220.1149,True,False,False,True,True,False,True,False,False
2378,812.2973605,2.992589,104.9643,True,False,False,False,False,False,True,False,False
2379,1939.097667,19.57075,179.9794,True,False,True,False,False,False,False,True,False
2380,1617.794287,16.68618,127.4887,False,False,False,False,True,True,False,False,True
2381,1253.992994,7.749595,129.9598,True,True,False,False,True,False,True,False,False
2382,1103.759867,9.713544,137.4392,False,False,False,True,False,True,False,True,False
2383,896.304005,9.288851,147.5031,False,False,True,False,False,False,False,False,True
2384,1813.71251,14.21143,139.9349,False,False,True,True,False,True,True,False,False
2385,1757.468385,12.26499,172.4567,True,False,False,False,True,False,True,False,False
2386,293.0174607,2.096411,114.9728,False,True,False,False,False,False,False,True,False
2387,1849.738644,14.76922,204.9634,False,False,True,True,False,True,False,True,False
2388,1262.469988,9.388962,107.482,False,True,False,False,False,False,True,False,False
2389,598.858359,2.061636,172.4742,True,False,False,False,True,False,False,True,False
2390,490.2102038,2.687062,179.9656,False,False,True,False,False,True,False,True,False
2391,881.9915619,1.854011,255.1417,True,True,False,True,True,False,False,True,False
2392,988.8476688,6.233177,114.9509,False,False,True,False,False,False,True,False,False
2393,2257.255977,11.36938,225.1457,True,True,True,True,True,False,True,False,False
2394,1400.182241,5.533288,162.497,False,True,True,False,False,True,True,False,False
2395,1923.446501,10.18679,210.1051,True,False,True,True,True,False,True,False,False
2396,1140.769093,5.857544,190.1737,False,True,False,True,True,True,False,False,True
2397,815.588724,4.348554,174.9755,False,True,True,True,False,False,False,True,False
2398,1432.922873,5.494536,200.1323,True,False,False,True,True,False,True,False,False
2399,1279.70353,15.07508,157.4836,False,False,False,False,False,False,False,True,False
2400,970.6301192,4.235635,210.127,True,True,False,True,True,False,False,True,False
2401,1058.643568,4.323297,117.4392,False,False,False,True,False,False,True,False,False
2402,1110.224942,5.792794,129.9621,False,False,False,True,False,True,True,False,False
2403,969.0951508,3.919919,187.656,True,False,False,True,True,False,False,False,True
2404,1427.811261,13.67733,152.4798,False,True,False,True,False,False,False,True,False
2405,571.8948363,1.813049,192.4404,True,False,True,True,False,False,False,True,False
2406,718.2708269,4.867834,144.9607,False,False,False,False,False,False,False,True,False
2407,2000.801151,17.76511,162.4818,False,True,True,True,False,False,False,False,True
2408,1649.813925,19.14395,112.4844,False,False,False,False,False,False,False,False,True
2409,2147.084163,15.41637,187.6094,True,False,False,True,True,True,True,False,False
2410,1790.477112,3.978662,257.6513,True,True,True,True,True,False,True,False,False
2411,1361.469601,6.452058,159.9794,False,False,True,False,False,True,True,False,False
2412,1436.441637,10.55177,152.5022,False,True,True,False,True,True,False,False,True
2413,1702.870167,13.87203,159.9656,False,False,True,False,False,False,True,False,False
2414,1868.995632,15.98627,230.1051,True,False,True,True,True,False,False,True,False
2415,839.5696843,8.440774,114.9838,False,False,True,False,False,False,False,False,True
2416,878.7758477,5.706255,127.4887,True,False,False,False,True,False,False,False,True
2417,1687.100467,11.63009,275.1198,True,False,True,True,True,False,False,True,False
2418,1352.42705,6.364903,184.9634,True,False,True,True,False,False,True,False,False
2419,1076.021746,9.119628,152.4884,False,True,True,False,True,False,False,False,True
2420,1064.163449,10.55912,127.482,False,True,False,False,False,False,False,True,False
2421,1505.877788,11.11794,194.9581,True,True,True,True,False,False,False,True,False
2422,1444.44469,2.96972,164.967,True,False,True,True,False,False,True,False,False
2423,916.275075,6.617173,159.983,False,False,True,False,False,True,False,True,False
2424,963.6972905,3.664542,127.4421,True,False,False,False,True,False,True,False,False
2425,2353.047822,14.10183,237.6549,True,True,True,True,True,False,True,False,False
2426,1038.379263,13.20294,112.4551,False,False,False,False,False,False,False,True,False
2427,1832.163914,13.12966,152.4555,False,True,True,False,True,False,True,False,False
2428,2168.702608,15.07394,220.1149,False,False,False,True,True,False,True,False,False
2429,2023.901526,20.5514,179.9476,True,False,False,False,True,False,False,True,False
2430,964.1421939,1.704751,172.4567,True,False,False,False,True,False,True,False,False
2431,1606.733876,11.13625,139.9875,False,True,False,False,False,False,True,False,False
2432,1163.473611,5.802984,159.9794,False,False,True,False,False,False,True,False,False
2433,1559.056164,7.948145,164.9647,True,True,True,False,True,False,True,False,False
2434,1338.084542,12.0068,157.4836,False,False,False,False,False,False,False,True,False
2435,2643.645671,20.22191,200.1185,True,False,False,True,True,False,True,False,False
2436,552.2795704,1.932155,182.4538,True,False,False,True,False,False,False,True,False
2437,2336.999053,19.93923,242.6573,True,False,True,True,True,False,False,False,True
2438,1077.685443,5.620998,139.965,True,False,False,False,True,False,True,False,False
2439,918.6663119,6.446079,169.9447,True,False,False,True,False,False,False,True,False
2440,1227.405249,7.633753,184.9785,False,True,True,False,True,True,False,True,False
2441,886.9671382,6.582225,149.9776,True,False,False,True,False,False,False,False,True
2442,1585.087297,2.420905,222.6281,True,False,True,True,True,False,True,False,False
2443,1328.874126,2.608423,222.6326,True,True,False,True,True,False,True,False,False
2444,1792.520072,9.248419,242.6106,True,False,True,True,True,False,True,False,False
2445,462.2211376,1.652127,179.9476,False,False,False,False,True,True,False,True,False
2446,1244.139414,2.077466,235.1372,True,False,True,True,True,False,True,False,False
2447,2215.644479,19.06753,262.6106,True,False,True,True,True,False,False,True,False
2448,1009.028786,2.12851,117.4872,False,False,False,False,False,False,True,False,False
2449,1382.061516,13.46686,204.9797,False,False,False,False,True,False,False,True,False
2450,505.1435902,1.805094,92.5018,False,False,False,False,False,False,False,False,True
2451,1391.330245,5.886238,212.6695,True,True,True,True,True,False,False,False,True
2452,1046.765683,4.336113,139.9349,True,False,True,True,False,False,True,False,False
2453,1122.653549,5.395611,230.1051,False,False,True,True,True,True,False,True,False
2454,868.2420268,2.930277,242.6143,True,False,True,True,True,False,False,True,False
2455,1322.686843,5.23657,162.497,False,True,True,False,False,False,True,False,False
2456,712.4768186,1.293544,129.9483,True,False,False,True,False,False,True,False,False
2457,826.331106,1.76478,139.965,True,False,False,False,True,False,True,False,False
2458,1983.907992,15.4459,182.4433,True,False,True,False,True,False,True,False,False
2459,1881.485804,16.56317,127.4601,False,False,True,False,False,False,True,False,False
2460,1588.984136,8.939477,154.9755,True,True,True,True,False,False,True,False,False
2461,1290.155524,5.9717,152.4579,False,False,True,True,False,True,True,False,False
2462,2320.785912,26.15019,134.9509,False,False,True,False,False,True,False,True,False
2463,2373.467756,17.84058,140.0013,False,True,False,False,False,False,True,False,False
2464,1068.577042,11.49687,112.4844,False,False,False,False,False,False,False,False,True
2465,1151.905186,3.761061,197.4702,True,True,True,False,True,False,True,False,False
2466,2207.805016,16.39747,129.9621,False,False,False,True,False,False,True,False,False
2467,1839.162665,11.61284,197.4702,False,True,True,False,True,True,True,False,False
2468,2392.010213,19.12428,187.6094,True,False,False,True,True,False,True,False,False
2469,1584.550026,13.85176,192.4404,True,False,True,True,False,False,False,True,False
2470,1819.57724,18.8572,137.4684,False,False,False,True,False,True,False,False,True
2471,1627.959422,10.08697,139.9512,False,False,False,False,True,True,True,False,False
2472,716.6438092,1.895979,152.5022,True,True,True,False,True,False,False,False,True
2473,1066.183659,2.446064,194.9525,True,False,True,False,True,False,True,False,False
2474,1030.224777,2.464275,174.9768,True,False,False,True,False,False,True,False,False
2475,1661.346466,14.80349,192.4705,True,False,False,False,True,False,False,True,False
2476,1058.595152,8.040278,182.49,True,False,True,False,True,False,False,False,True
2477,792.1819969,6.453124,149.9621,False,False,False,True,False,True,False,True,False
2478,2083.650225,20.13722,217.484,True,True,True,False,True,False,False,True,False
2479,1002.004764,4.355677,242.6281,True,False,True,True,True,False,False,True,False
2480,2062.862632,16.04377,132.466,True,True,False,True,False,False,True,False,False
2481,950.7941169,7.42363,147.4713,False,False,False,False,True,True,False,False,True
2482,2497.717707,20.87424,117.4392,False,False,False,True,False,True,True,False,False
2483,1572.076515,14.44636,202.4433,False,False,True,False,True,True,False,True,False
2484,1462.964796,9.000396,140.0013,False,True,False,False,False,True,True,False,False
2485,1457.580613,7.194779,162.4676,False,False,False,True,False,False,True,False,False
2486,899.976724,2.919931,142.4713,True,False,False,True,False,False,True,False,False
2487,1966.201755,12.86551,255.1198,True,False,True,True,True,False,True,False,False
2488,2596.374524,18.8098,275.1336,False,False,True,True,True,True,False,True,False
2489,2223.458561,15.92001,200.1185,True,False,False,True,True,False,True,False,False
2490,1131.789188,4.85088,200.1652,True,False,False,True,True,True,False,False,True
2491,602.6894614,4.847411,147.4738,True,False,True,False,False,False,False,True,False
2492,929.5655793,2.758575,232.6415,True,False,False,True,True,False,False,True,False
2493,1123.647592,6.116652,127.4601,False,False,True,False,False,False,True,False,False
2494,589.6405069,1.757261,194.9581,True,True,True,True,False,False,False,True,False
2495,2329.543371,16.87028,210.1051,True,False,True,True,True,False,True,False,False
2496,1742.811202,16.66123,179.9476,False,False,False,False,True,False,False,True,False
2497,2007.430866,12.61471,154.9755,False,True,True,True,False,True,True,False,False
2498,750.9484926,5.714937,182.447,False,False,True,False,True,True,False,True,False
2499,1224.80823,2.301772,222.6281,True,False,True,True,True,False,True,False,False
2500,459.9710645,3.627104,137.4686,False,True,True,False,False,False,False,True,False
2501,1610.027119,12.00909,152.5104,False,True,False,False,False,False,True,False,False
2502,2391.497324,24.14282,162.4713,False,False,False,True,False,False,False,True,False
2503,1811.777309,19.14656,169.9447,False,False,False,True,False,False,False,True,False
2504,2113.691713,22.14611,162.4713,False,False,False,True,False,False,False,True,False
2505,936.2693881,5.585004,162.4827,False,True,False,False,True,False,False,True,False
2506,1204.76304,8.940085,182.4676,False,False,False,True,False,False,False,True,False
2507,2296.853164,17.82124,119.9568,False,True,False,True,False,False,True,False,False
2508,2859.041314,27.4563,162.447,False,False,True,False,True,False,True,False,False
2509,1123.252119,8.522053,182.4833,False,True,True,False,False,False,False,True,False
2510,834.8359967,8.386909,147.4601,False,False,True,False,False,False,False,True,False
2511,1256.923905,10.52249,159.9349,True,False,True,True,False,False,False,True,False
2512,1700.500703,9.836216,164.967,True,False,True,True,False,False,True,False,False
2513,1864.932987,10.85169,194.9663,True,False,True,False,True,False,True,False,False
2514,1367.523632,8.973181,240.1149,True,False,False,True,True,False,False,True,False
2515,1507.684892,14.04801,160.0013,False,True,False,False,False,True,False,True,False
2516,1663.204506,14.17599,242.6326,True,True,False,True,True,True,False,True,False
2517,1687.301468,8.619877,200.1323,True,False,False,True,True,False,True,False,False
2518,2281.632997,17.91527,149.9447,True,False,False,True,False,False,True,False,False
2519,1115.211468,8.113307,149.9776,False,False,False,True,False,True,False,False,True
2520,2267.526558,12.52502,207.4754,True,False,True,False,True,False,True,False,False
2521,1547.513225,9.303687,172.4705,False,False,False,False,True,False,True,False,False
2522,808.7858345,3.840589,159.9656,True,False,True,False,False,False,True,False,False
2523,1045.919275,5.142628,232.6707,True,False,False,True,True,True,False,False,True
2524,864.371328,2.067128,255.1555,True,True,False,True,True,False,False,True,False
2525,1811.884356,18.96848,179.9656,False,False,True,False,False,False,False,True,False
2526,662.5967184,2.589165,252.624,True,False,False,True,True,True,False,True,False
2527,254.7465501,2.362663,112.4551,False,False,False,False,False,False,False,True,False
2528,1036.098256,5.585807,184.9785,False,True,True,False,True,False,False,True,False
2529,2062.922234,16.81789,142.4689,True,True,False,False,True,False,True,False,False
2530,2600.878739,18.529,255.1336,True,False,True,True,True,False,True,False,False
2531,1765.073078,14.39213,190.1737,True,True,False,True,True,False,False,False,True
2532,1498.783318,8.457034,220.1323,True,False,False,True,True,False,False,True,False
2533,804.9040342,9.24589,79.97886,False,False,False,False,False,False,False,False,True
2534,950.4411542,1.413033,162.447,True,False,True,False,True,False,True,False,False
2535,587.7258611,3.680185,137.4392,True,False,False,True,False,False,False,True,False
2536,1559.752741,16.82081,147.4421,False,False,False,False,True,False,False,True,False
2537,570.4516207,1.025579,184.9853,True,True,False,True,False,True,False,True,False
2538,1406.070492,15.02441,104.9629,False,False,False,True,False,False,False,False,True
2539,485.4228279,2.440244,179.9656,False,False,True,False,False,False,False,True,False
2540,1280.53691,7.409027,127.4738,False,False,True,False,False,False,True,False,False
2541,1025.253482,3.148665,149.9378,True,False,True,False,True,False,True,False,False
2542,2913.842578,29.62966,207.4811,False,True,True,True,False,False,False,True,False
2543,991.6890153,4.044209,245.132,True,True,True,True,True,True,False,True,False
2544,2227.799509,22.73656,182.497,False,True,True,False,False,False,False,True,False
2545,945.7273128,2.917886,132.466,True,True,False,True,False,False,True,False,False
2546,1655.992508,13.08213,172.4579,False,False,True,True,False,False,False,True,False
2547,981.3822842,1.740144,242.6573,True,False,True,True,True,True,False,False,True
2548,1398.131991,9.470798,242.6326,True,True,False,True,True,False,False,True,False
2549,373.1383878,2.476217,147.4783,False,True,False,False,False,True,False,True,False
2550,1284.333326,9.05316,172.4733,False,False,True,True,False,True,False,False,True
2551,1364.293464,10.86199,155.0084,False,True,True,True,False,False,False,False,True
2552,1654.594921,7.990345,222.6143,True,False,True,True,True,False,True,False,False
2553,676.2344842,1.500126,232.6415,True,False,False,True,True,False,False,True,False
2554,1153.214047,6.732509,202.6829,True,True,False,True,True,False,False,False,True
2555,837.2614393,1.442102,222.6792,True,True,False,True,True,False,False,False,True
2556,1246.67277,10.89683,147.4421,False,False,False,False,True,True,False,True,False
2557,1364.959051,10.69505,137.4698,False,False,False,False,False,False,True,False,False
2558,1606.823213,6.905862,199.9902,True,True,True,True,False,False,True,False,False
2559,2343.988024,22.31932,152.4952,False,True,False,True,False,False,False,False,True
2560,1108.077901,4.984918,172.4705,True,False,False,False,True,False,True,False,False
2561,1307.834074,10.45497,139.9861,True,True,False,True,False,False,False,False,True
2562,1907.20649,18.81683,184.9647,False,True,True,False,True,True,False,True,False
2563,1686.417922,18.01018,167.4564,False,False,True,False,False,True,False,True,False
2564,1501.093332,5.014012,245.1283,True,True,True,True,True,False,True,False,False
2565,954.2700173,9.817033,127.4887,False,False,False,False,True,True,False,False,True
2566,1170.676993,7.437784,230.1051,True,False,True,True,True,False,False,True,False
2567,436.2297665,1.280324,139.9568,False,True,False,True,False,True,False,True,False
2568,1965.462483,13.43811,174.9768,True,False,False,True,False,False,True,False,False
2569,494.8412692,3.765838,137.4686,False,True,True,False,False,False,False,True,False
2570,1636.48816,12.50419,162.4833,False,True,True,False,False,False,True,False,False
2571,528.989098,1.798433,179.9476,False,False,False,False,True,True,False,True,False
2572,961.4048126,7.35817,182.447,False,False,True,False,True,False,False,True,False
2573,720.6519058,7.744129,167.4564,True,False,True,False,False,False,False,True,False
2574,1820.926895,16.79677,139.9792,False,True,True,False,True,False,False,False,True
2575,530.0519539,1.311693,152.466,False,True,False,True,False,True,False,True,False
2576,1466.444336,6.960522,162.4676,True,False,False,True,False,False,True,False,False
2577,1288.15613,5.525134,277.6513,True,True,True,True,True,False,False,True,False
2578,1815.26546,10.29048,194.9663,True,False,True,False,True,False,True,False,False
2579,2206.253895,18.32904,162.447,False,False,True,False,True,False,True,False,False
2580,917.029715,1.794202,174.9768,True,False,False,True,False,False,True,False,False
2581,2095.926619,16.38978,142.5007,False,True,True,False,False,False,True,False,False
2582,2231.25397,22.34478,194.9744,False,True,False,False,True,False,False,True,False
2583,1524.881001,12.91538,217.4702,True,True,True,False,True,False,False,True,False
2584,1929.992785,11.59627,202.6362,True,True,False,True,True,False,True,False,False
2585,1508.478673,15.2121,167.4564,False,False,True,False,False,False,False,True,False
2586,1117.284921,3.771607,207.4974,True,True,False,False,True,False,False,True,False
2587,1381.77131,11.64744,162.4827,False,True,False,False,True,True,False,True,False
2588,2354.102724,25.72493,124.9781,False,False,False,False,False,False,False,True,False
2589,722.2139832,1.393262,240.1149,True,False,False,True,True,False,False,True,False
2590,1619.686288,12.173,149.9447,True,False,False,True,False,False,True,False,False
2591,1342.337702,8.909806,139.9875,False,True,False,False,False,False,True,False,False
2592,874.0562063,10.48608,112.4551,False,False,False,False,False,False,False,True,False
2593,2203.565459,19.26465,104.9643,False,False,False,False,False,False,True,False,False
2594,986.8685971,6.24751,175.1331,True,False,False,True,True,False,False,False,True
2595,1031.540479,9.063713,92.5018,False,False,False,False,False,False,False,False,True
2596,1183.503581,10.02603,162.4937,True,False,True,False,True,False,False,False,True
2597,3068.956506,28.22989,139.965,True,False,False,False,True,False,True,False,False
2598,1326.411799,7.617535,159.9656,False,False,True,False,False,True,True,False,False
2599,2005.474189,20.58561,140.0049,False,True,False,False,False,True,False,True,False
2600,1827.076857,12.359,159.9794,False,False,True,False,False,False,True,False,False
2601,923.1400229,8.437873,82.49655,False,True,False,False,False,False,False,False,True
2602,2099.82555,14.01692,207.4754,True,False,True,False,True,False,True,False,False
2603,460.5286853,1.506136,159.9349,False,False,True,True,False,False,False,True,False
2604,1589.753327,5.457127,202.65,True,True,False,True,True,True,True,False,False
2605,296.0266799,4.148103,124.9781,False,False,False,False,False,True,False,True,False
2606,1362.782508,8.867664,252.6378,True,False,False,True,True,False,False,True,False
2607,1292.032339,6.663036,162.447,True,False,True,False,True,False,True,False,False
2608,673.250968,1.563383,124.9607,False,False,False,False,False,True,True,False,False
2609,1947.058707,13.75426,277.6375,True,True,True,True,True,False,False,True,False
2610,1136.589804,2.367066,232.6378,True,False,False,True,True,False,True,False,False
2611,530.0667964,2.333094,140.0049,False,True,False,False,False,False,False,True,False
2612,1439.925812,14.86158,159.9512,False,False,False,False,True,False,False,True,False
2613,736.3553892,1.768753,220.1478,True,False,False,True,True,False,False,False,True
2614,1863.348549,18.25291,182.4762,True,False,True,False,True,False,False,False,True
2615,476.7850753,1.275948,107.5286,False,True,False,False,False,False,False,False,True
2616,3119.385384,29.95876,255.1417,True,True,False,True,True,False,False,True,False
2617,861.7738077,2.073632,129.9621,False,False,False,True,False,False,True,False,False
2618,1584.241573,10.49402,139.9349,False,False,True,True,False,True,True,False,False
2619,1756.610979,6.368504,202.65,True,True,False,True,True,False,True,False,False
2620,924.1809843,7.674186,162.4937,True,False,True,False,True,False,False,False,True
2621,2080.564441,16.75789,172.4705,False,False,False,False,True,False,True,False,False
2622,1208.504726,8.473966,162.4982,False,True,False,False,True,False,False,False,True
2623,3042.656083,30.82191,162.5005,False,False,False,True,False,False,False,False,True
2624,935.4475784,7.8432,147.4421,True,False,False,False,True,False,False,True,False
2625,798.0189824,8.03514,114.9728,False,True,False,False,False,False,False,True,False
2626,822.9997439,5.150963,165.0182,True,True,False,True,False,False,False,False,True
2627,2765.521967,24.2732,275.1336,True,False,True,True,True,False,False,True,False
2628,1461.269401,9.38517,255.1555,False,True,False,True,True,True,False,True,False
2629,1438.002278,13.81972,162.4713,True,False,False,True,False,False,False,True,False
2630,680.4074741,1.37258,187.656,True,False,False,True,True,False,False,False,True
2631,464.4350832,1.84687,137.4872,False,False,False,False,False,True,False,True,False
2632,1483.466725,12.23147,217.4702,True,True,True,False,True,False,False,True,False
2633,831.986868,6.554584,127.5112,False,True,False,False,False,True,False,False,True
2634,650.0225046,2.599617,149.9913,True,False,False,True,False,False,False,False,True
2635,965.4344564,2.827378,164.967,True,False,True,True,False,False,True,False,False
2636,2275.291432,16.12971,197.484,True,True,True,False,True,False,True,False,False
2637,2593.650846,23.9038,137.4836,False,False,False,False,False,False,True,False,False
2638,428.5644943,1.73409,184.9647,False,True,True,False,True,False,False,True,False
2639,1759.464436,17.45182,124.9781,False,False,False,False,False,True,False,True,False
2640,1134.14173,3.82548,222.6143,True,False,True,True,True,True,True,False,False
2641,1236.291583,10.00949,139.9816,False,False,True,True,False,False,False,False,True
2642,2126.056803,15.81095,142.5007,False,True,True,False,False,True,True,False,False
2643,1024.131285,4.310974,240.1149,True,False,False,True,True,False,False,True,False
2644,336.3711095,1.200106,164.9889,True,True,False,True,False,False,False,True,False
2645,758.9886777,1.99818,194.9768,True,False,False,True,False,False,False,True,False
2646,1688.294747,16.93745,137.4686,False,True,True,False,False,True,False,True,False
2647,1761.265371,13.05373,220.1185,True,False,False,True,True,False,False,True,False
2648,793.8062657,3.533323,182.4676,False,False,False,True,False,False,False,True,False
2649,2020.896358,16.93329,179.9476,False,False,False,False,True,False,False,True,False
2650,296.7260391,2.888303,134.9509,False,False,True,False,False,True,False,True,False
2651,862.6906733,6.307859,107.4806,True,True,False,True,False,False,False,False,True
2652,1003.080929,4.812563,172.4885,True,False,True,False,False,False,True,False,False
2653,2646.099689,25.10781,149.9621,False,False,False,True,False,False,False,True,False
2654,1525.81124,10.32034,162.447,False,False,True,False,True,True,True,False,False
2655,2536.53749,16.7433,245.147,True,False,False,True,True,True,True,False,False
2656,1225.184798,6.652608,252.6378,False,False,False,True,True,True,False,True,False
2657,877.2126863,6.7064,159.9875,True,True,False,False,False,False,False,True,False
2658,2058.120961,11.96096,142.4827,True,True,False,False,True,False,True,False,False
2659,1063.793472,7.900866,184.9853,True,True,False,True,False,False,False,True,False
2660,707.2606071,4.245295,147.4421,False,False,False,False,True,False,False,True,False
2661,1421.06817,10.0496,210.138,False,False,True,True,True,True,False,False,True
2662,1715.911701,11.46674,132.4798,False,True,False,True,False,False,True,False,False
2663,834.0925038,4.469398,159.9942,True,False,False,False,True,False,False,False,True
2664,1272.863604,10.59491,184.9647,False,True,True,False,True,False,False,True,False
2665,1092.512913,2.82818,182.49,True,False,True,False,True,False,False,False,True
2666,1200.461726,6.71156,255.1665,True,False,True,True,True,True,False,False,True
2667,1069.18746,5.25157,127.4421,False,False,False,False,True,False,True,False,False
2668,1800.326325,16.4299,179.9794,False,False,True,False,False,False,False,True,False
