,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Churn
1099,False,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,8.69085131,255.155493,1420.771651,False
1100,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,12.78697,92.5018,1294.950837,False
1101,False,True,True,True,True,False,True,True,False,False,False,True,False,False,True,False,52.86954,194.9992,4871.832686,False
1102,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,False,62.90882,245.1457,5980.394774,False
1103,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,17.4028,139.9349,2221.185633,True
1104,True,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,7.495947,169.9447,826.366889,True
1105,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,64.67477,92.45514,5790.905465,False
1106,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,33.6803,129.9926,2902.678202,False
1107,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,68.55339,139.9349,6438.459484,False
1108,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,60.16638,149.9598,5203.543626,False
1109,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,62.11875,174.9768,5940.705687,False
1110,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,5.924783,159.9349,880.8737878,True
1111,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,61.50205,149.9778,5275.613898,False
1112,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,4.709035899,144.960655,545.1832765,False
1113,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,47.91787,119.9568,4869.334092,False
1114,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,51.80774,114.9728,4462.614161,False
1115,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,66.00149,240.1149,5956.933654,False
1116,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,False,15.73628072,162.460772,2089.023186,True
1117,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,68.20321,139.9678,5797.443843,False
1118,False,False,True,True,True,False,True,False,True,True,False,False,False,False,True,False,57.36298,194.9992,5222.664785,False
1119,False,True,True,True,False,False,True,True,False,False,True,False,False,False,True,False,3.505235526,182.476229,596.3449707,False
1120,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,3.589597,287.6427,992.9856288,True
1121,False,True,False,True,True,True,False,False,True,False,True,False,False,True,False,True,61.47987,172.4579,5356.753961,False
1122,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,70.4936,204.9496,6099.562776,False
1123,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,16.26037537,152.488401,1580.43019,True
1124,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,59.83107,179.9794,5084.802228,False
1125,False,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,55.67304,245.1283,5861.769044,False
1126,False,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,10.44973947,152.457857,1768.55004,False
1127,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,71.85451,169.9447,6342.815783,False
1128,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,67.57013,207.4974,6051.894924,False
1129,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,57.04882,159.9349,5021.288642,False
1130,False,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,13.262,222.6654,1623.298167,True
1131,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,False,10.30304569,159.965581,1574.687531,True
1132,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,20.74516,267.6427,3080.29312,True
1133,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,57.10479,232.624,5611.83506,True
1134,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,10.61246,167.4564,1190.056958,False
1135,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,68.63397,112.4844,5814.158774,False
1136,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,19.91179,162.4713,2049.799984,False
1137,True,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,9.062033,172.4624,1116.289401,True
1138,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,6.035737465,179.947583,795.4957358,True
1139,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,True,63.43732,195.0062,5527.711581,False
1140,False,True,True,True,True,False,True,True,False,False,False,True,False,True,False,True,71.8851,214.9663,6230.161803,False
1141,False,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,6.135854482,255.119794,1585.705665,True
1142,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,11.16386,182.4538,1317.388693,True
1143,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,54.21518,137.5165,4787.756156,False
1144,False,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,56.83549,222.6362,5259.491359,False
1145,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,False,10.05306287,172.48852,1531.155367,False
1146,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,18.08688,147.4601,1676.80832,False
1147,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,18.02281027,169.992756,1688.039806,False
1148,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,8.522053,182.4833,1123.252119,False
1149,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,62.60334,177.4945,5951.423471,False
1150,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,46.63035,137.4392,3980.552637,False
1151,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,60.00232,144.9889,5706.971929,False
1152,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,56.09481,212.6228,5739.181377,False
1153,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,12.97632235,187.484705,1956.7337,True
1154,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,5.110208414,172.462354,760.1061976,False
1155,True,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,2.687062,179.9656,490.2102038,False
1156,False,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,53.4492,242.6106,5455.706117,False
1157,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,71.12548,159.983,6386.654255,False
1158,False,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,54.68337,245.1457,5179.277309,False
1159,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,45.34514,212.6228,4832.995631,False
1160,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,61.51103,127.4421,5962.353614,False
1161,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,52.78111,225.132,5385.589638,False
1162,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,7.42363,147.4713,950.7941169,False
1163,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,55.7768,114.9509,5244.106579,False
1164,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,False,71.21292,217.4702,6364.501793,False
1165,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,59.36904,127.4958,5163.3129,False
1166,False,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False,68.96601,149.9928,6254.208798,False
1167,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,60.74742,157.4698,5350.10612,False
1168,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,False,69.99569,194.9581,6161.278314,False
1169,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,4.661936,127.4421,946.0176525,False
1170,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,7.193929,127.4421,1087.358783,True
1171,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,60.47912,162.5119,5341.089808,False
1172,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,64.56596,134.9509,5334.066746,False
1173,True,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,39.32461,192.4567,3352.072435,False
1174,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,3.990895779,134.950905,598.4998978,False
1175,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,False,4.06047424,210.156274,1173.76564,True
1176,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,69.18745,149.989,6013.704356,False
1177,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,54.36032,132.5127,4871.680899,False
1178,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,68.60055,182.4833,6003.332389,False
1179,True,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,41.60875,220.1615,4086.565,True
1180,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,68.14471,175.1331,6135.277354,False
1181,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,5.714934,182.4433,1215.356987,True
1182,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,3.586184954,147.489301,492.4771472,False
1183,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,False,49.61816,242.6281,4764.450406,False
1184,False,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,6.085030507,139.965008,1162.332926,True
1185,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,7.751707,134.9509,906.6526156,False
1186,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,58.6209,112.4844,5059.515014,False
1187,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,10.40415,127.5067,1277.028074,False
1188,False,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True,26.91021,210.1563,2911.171492,False
1189,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,64.37387,182.4653,5700.531807,False
1190,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,3.990716,134.9509,411.6028202,False
1191,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,67.10773,117.4835,6044.025399,False
1192,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,71.71756,162.4538,6753.968051,False
1193,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,60.12009,210.1051,5873.892189,False
1194,False,False,True,True,True,False,True,True,False,True,False,False,True,False,False,False,59.33894,197.484,5958.978015,False
1195,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True,True,5.126165,127.4887,703.0576657,False
1196,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,38.85837,127.4738,3812.804172,False
1197,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,5.857544,190.1737,1140.769093,False
1198,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6.460792,79.97886,627.880394,False
1199,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,18.42609229,147.442069,1890.385398,False
1200,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,69.30597,162.4526,6172.221046,False
1201,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,1.410971237,169.937833,382.5347203,True
1202,True,True,True,True,False,True,True,True,False,True,False,False,False,True,False,False,64.15566,265.1283,5917.993233,False
1203,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,1.281566108,152.495236,567.6177123,True
1204,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,13.22141934,192.456745,1398.114035,False
1205,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,62.94622,117.4392,5786.794488,False
1206,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,64.99919,139.9678,5527.078856,False
1207,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,57.65657,147.4421,5087.668651,False
1208,False,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,10.377366,245.174977,1710.689671,True
1209,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,62.42321,169.9378,5335.845074,False
1210,False,True,False,True,True,True,False,True,False,False,True,False,False,False,True,True,10.86199,155.0084,1364.293464,False
1211,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,11.81544,140.0049,1077.205282,False
1212,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,False,1.871066,215.1591,1360.486206,True
1213,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,14.85781115,130.024412,1445.752781,False
1214,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,59.9737,107.4958,5615.5589,False
1215,False,True,True,True,False,False,True,True,False,False,False,True,True,False,False,True,67.44709,194.9525,6277.155334,False
1216,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,11.80191083,127.481989,1233.889856,False
1217,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,70.09511,197.4725,6576.787992,False
1218,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,59.43728,159.9656,5462.617829,False
1219,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,60.77384,147.4738,5401.717861,False
1220,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,16.58244758,182.443347,1981.954133,True
1221,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,64.79987,200.1185,6099.425081,False
1222,False,True,True,False,True,False,True,True,False,True,False,False,True,False,False,False,50.02343,174.9882,4904.424094,False
1223,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,64.94288,139.9568,5539.851767,False
1224,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,12.63074989,159.951231,1238.421347,False
1225,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,11.85998919,134.980139,1299.066214,True
1226,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,11.38257,162.4937,1294.33801,True
1227,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,8.344516765,112.455141,667.4764252,False
1228,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,3.043063167,174.975543,617.542543,False
1229,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,True,6.403708,225.1457,1649.105838,True
1230,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,4.164919,159.9349,577.4706172,False
1231,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,True,55.02676,265.1283,5234.71552,True
1232,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,False,1.582585,174.9699,950.7410569,True
1233,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,11.59627,202.6362,1929.992785,True
1234,False,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,19.56071,242.6106,2715.021658,True
1235,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,65.67297,117.4872,5761.616471,False
1236,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,49.05868,152.5104,4828.989251,False
1237,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,66.29727,149.9778,5766.157948,False
1238,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,10.4843853,159.965008,1325.529732,True
1239,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,10.50995,114.9658,1176.673652,False
1240,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,4.198245,235.1591,1078.709113,True
1241,False,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,45.39565,245.1283,4967.376182,True
1242,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,1.835564,172.4624,387.3140839,False
1243,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,67.25716,179.9476,5820.087969,False
1244,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,58.73457,129.9483,5537.702266,False
1245,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,17.93561,159.9875,1689.115275,False
1246,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,4.544027018,147.442069,874.5485738,True
1247,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,71.73306,204.961,6396.472998,False
1248,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,9.045537332,144.960655,1014.854462,False
1249,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,53.40027,149.9483,4656.466477,False
1250,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,3.23817,147.4713,443.3624779,True
1251,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,64.17582,159.9642,5623.598666,False
1252,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,66.77188,162.497,6174.276271,False
1253,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,2.017622,242.6326,816.9425462,True
1254,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True,37.45999,210.1051,4019.898568,True
1255,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,60.24089,127.4421,5551.218207,False
1256,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,5.638782,184.9853,932.7790894,False
1257,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,7.852675802,127.458638,1034.285556,False
1258,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,70.13699,169.9928,5798.959401,False
1259,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,56.88725,182.4433,5445.967827,False
1260,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,62.07668,94.97283,5624.996529,False
1261,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,6.21102,222.6143,1494.533376,True
1262,False,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,54.0886,262.6106,5064.97133,False
1263,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,3.362461,127.4887,545.9811422,False
1264,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,69.69574,129.9621,6529.773925,False
1265,False,True,False,False,True,True,True,False,True,False,False,True,False,False,True,False,64.71872,200.1652,6075.000814,False
1266,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,11.86797,242.6143,1597.444059,True
1267,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,71.68832,182.4538,6273.353878,False
1268,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,69.24664,207.4673,6335.435305,False
1269,False,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,59.67012,194.9663,5673.339564,False
1270,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,True,6.998814446,182.467607,1067.373076,False
1271,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False,50.77358,139.9816,4560.745226,False
1272,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,False,3.319853958,290.160419,1150.574869,True
1273,False,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,4.320048,194.9663,1215.716688,False
1274,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,38.02352,112.4551,3171.439732,False
1275,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,5.452285,147.4564,1153.463764,False
1276,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,67.71776,149.9378,6279.520379,False
1277,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,4.91638,147.4564,1258.92066,True
1278,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,9.323157168,172.470522,1486.494353,True
1279,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,50.8022,129.9598,4815.694058,False
1280,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,10.48608,112.4551,874.0562063,False
1281,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,False,1.112412,232.6415,512.1675846,True
1282,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,28.28911,182.4538,2461.030222,False
1283,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False,True,5.045543619,220.114868,1540.140383,True
1284,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,63.38783,257.6513,6325.364407,True
1285,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,6.811035,82.49655,696.2689909,False
1286,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,False,14.64298089,184.978458,1597.578464,True
1287,False,True,True,True,True,True,False,True,False,True,False,False,False,False,True,False,13.0257,172.4871,1481.549539,False
1288,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,11.55776139,179.947583,1273.142721,False
1289,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,15.85774,149.989,1756.414097,False
1290,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,6.893142,147.4564,1250.575676,False
1291,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,57.35881,159.9656,5233.297186,False
1292,False,True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,5.497366828,187.46728,1243.061143,True
1293,False,True,False,True,True,True,True,True,False,True,False,False,False,True,False,False,4.83427,257.6549,1159.364961,True
1294,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,64.10363,137.5165,5473.406858,False
1295,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,63.28078,187.656,5611.622091,False
1296,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,20.43854626,139.99789,2101.344074,False
1297,False,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,59.61465,242.6106,6070.361595,True
1298,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,68.52821,142.4689,6556.791992,False
1299,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,6.723311,222.6281,1602.940552,True
1300,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,59.53825,222.6143,5934.1799,False
1301,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,False,21.08265979,169.967067,2042.113893,False
1302,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,60.12954,119.9568,5789.007701,False
1303,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,24.64624542,137.439154,2278.858365,False
1304,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,49.40819,162.4833,4826.083597,False
1305,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,1.277136149,147.460067,246.039373,False
1306,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,47.56383,214.9525,4140.83823,False
1307,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,67.97714,117.4686,6503.687238,False
1308,False,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,43.84471,152.4907,3927.326903,False
1309,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,61.18595,169.9671,5319.532385,False
1310,False,True,True,True,False,True,True,False,True,True,False,False,False,False,True,False,18.55263,232.652,2274.334534,True
1311,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,67.3458,162.4676,6320.777008,False
1312,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,60.18695,139.9512,5534.496573,False
1313,False,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,53.61316,147.5031,4823.771422,False
1314,False,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,9.932932319,222.61428,1898.286119,True
1315,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,58.09792,132.466,5440.70707,False
1316,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,3.199643,159.9805,577.5034833,False
1317,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,True,1.450219,162.4608,877.1087708,True
1318,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,65.93881,149.9707,5804.870522,False
1319,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,2.866331,162.4713,608.6804201,False
1320,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,4.269258862,174.975543,919.2881691,False
1321,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,5.602813,139.9568,756.3419475,False
1322,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,1.275948,107.5286,476.7850753,False
1323,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,60.16962,139.9816,5626.09355,False
1324,False,True,False,True,True,True,True,True,False,False,False,True,False,False,True,True,14.16299,212.6695,1890.634177,True
1325,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,1.31809,104.9629,295.3935883,True
1326,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,70.00933,157.4698,5757.088887,False
1327,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,7.394788,265.1283,1449.160419,True
1328,False,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,54.11361,240.1149,4868.237911,False
1329,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,True,65.04247,187.6422,5709.211479,False
1330,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,3.399281,107.5286,517.7918192,False
1331,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,2.905283283,102.474625,558.2340556,False
1332,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,3.919919,187.656,969.0951508,True
1333,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,6.735271694,149.944668,1254.943448,True
1334,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,3.184209,139.9512,820.8726738,True
1335,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,6.247141,197.4945,1118.046807,False
1336,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,1.430386349,200.132293,1259.415493,True
1337,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,11.77389421,134.980139,1129.529441,False
1338,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,65.43822,169.9447,5815.077393,False
1339,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,5.141927,182.497,708.4028154,False
1340,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,5.905906389,162.452604,951.8524406,False
1341,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True,5.011675804,225.131966,1464.182884,True
1342,True,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,4.189207,137.4616,722.927922,True
1343,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,6.446693,129.9621,1459.309498,True
1344,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,11.38939562,242.632554,1499.600891,True
1345,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,50.33619,232.6228,4726.095224,False
1346,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,3.555031,149.9776,699.0938491,False
1347,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,12.4767812,139.965008,1778.733282,False
1348,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,13.48223,275.1336,1744.354966,True
1349,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,43.99275,140.0013,4329.842926,False
1350,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,5.66162,172.4705,1478.422099,True
1351,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,46.04792,137.4616,4170.178568,False
1352,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,3.08219,222.6143,1316.126296,True
1353,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,70.16722,159.9476,6377.495823,False
1354,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,True,55.75053,194.9699,5026.107394,False
1355,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,5.738405,255.1417,1159.773784,True
1356,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,5.096104,117.4392,980.9842958,True
1357,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,5.970269701,169.944668,966.6292325,False
1358,True,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,9.343412,210.1051,1703.524533,True
1359,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,54.09422,160.0013,4658.564203,False
1360,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,9.84141211,117.487242,1511.1388,False
